order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr1308;12/02/2018;14:38:43;Laurent Pretsel;49288-0672;T-Shirt;;12;;;;;Bali - Shopee;Mark;Wahana;5
odr1309;13/02/2018;00:30:42;Rutter McGriele;41250-969;Parka Jackets;;15;;34;;;Tangerang - Website;Wanokuni;JNT;1
odr1310;24/02/2018;12:35:12;Staford Strongman;11084-702;T-Shirt;;2;;;;;Semarang - Lazada;Elon;POS Indonesia;2
odr1311;09/02/2018;12:20:01;Janean Jiru;50181-0014;Topi;;2;;6;;;Semarang - Lazada;Jeff;Shopee Express;3
odr1312;20/02/2018;15:57:33;Tabatha Renn;0703-3067;Mug;;15;;;;;Depok - Lazada;Jeff;Tiki;5
odr1313;12/02/2018;11:09:00;Clive Ciabatteri;41250-431;T-Shirt;;6;;32;;;Bali - Lazada;Nami;JNE;3
odr1314;12/02/2018;12:14:03;Ame Gillman;16781-427;Oversized T-Shirt;;24;;13;;;Bogor - Tiktok;Abraham;JNE;4
odr1315;01/02/2018;17:42:52;Leonie Organer;59021-004;T-Shirt;;3;;;;;Bali - Instagram;Elon;SiCepat;5
odr1316;08/02/2018;19:15:51;Lilia Batchelour;51079-141;Parka Jackets;;20;;31;;;Yogyakarta - Tokopedia;Jeff;POS Indonesia;5
odr1317;17/02/2018;16:46:18;Nelie Rorke;37808-001;T-Shirt;;21;;;;;Bali - FB Marketplace;Mark;SiCepat;3
odr1318;26/02/2018;05:30:26;Mufinella Codling;55154-3940;Topi;;13;;;;;Bogor - Instagram;Nami;JNE;3
odr1319;22/02/2018;16:38:08;Rickard Deeny;50111-394;Oversized T-Shirt;;20;;;;;;Jeff;SiCepat;2
odr1320;11/02/2018;07:32:17;Athena Allenby;10096-0226;T-Shirt;;13;;;;;;Wanokuni;JNT;5
odr1321;04/02/2018;00:38:32;Pooh Brainsby;66116-403;Mug;;3;;;;;Bali - Whatsapp;Jeff;Shopee Express;3
odr1322;04/02/2018;03:40:55;Tris Clewlow;65044-0779;Parka Jackets;;20;;21;;;Yogyakarta - Lazada;Jeff;POS Indonesia;1
odr1323;20/02/2018;18:45:45;Cly Arnall;0378-1132;Cargo Pants;;25;;24;;;Tangerang - Tokopedia;Mark;Shopee Express;2
odr1324;02/02/2018;04:53:22;Annice Gurnay;62011-0051;T-Shirt;;16;;;;;Depok - Tiktok;Abraham;JNE;1
odr1325;09/02/2018;11:24:54;Dusty Warn;55648-742;Cargo Pants;;2;;;;;Semarang - Shopee;Elon;Wahana;4
odr1326;16/02/2018;20:26:16;Tandie Colston;42507-477;Sweater;;21;;;;;;Jeff;JNT;1
odr1327;20/02/2018;08:56:04;Terry Kiebes;53808-0956;;;15;;11;;;Tangerang - Lazada;Elon;Tiki;5
odr1328;12/02/2018;19:51:33;Penn Linguard;49430-014;T-Shirt;;5;;10;;;Semarang - FB Marketplace;Wanokuni;POS Indonesia;1
odr1329;05/02/2018;23:35:15;Shawnee Lippi;43742-0233;Parka Jackets;;10;;;;;Bandung - FB Marketplace;Abraham;Shopee Express;5
odr1330;09/02/2018;23:45:04;Karena Stormonth;0409-6695;Oversized T-Shirt;;18;;27;;;Bandung - Whatsapp;Mark;SiCepat;1
odr1331;01/02/2018;18:40:08;Dario Eliez;51815-224;Parka Jackets;;9;;;;;Bogor - Tokopedia;Jeff;Tiki;2
odr1332;25/02/2018;12:15:12;Coraline Bertwistle;49288-0057;Mug;;22;;25;;;Jakarta - FB Marketplace;Rizal;SiCepat;3
odr1333;25/02/2018;21:39:09;Arny Milbourn;46122-157;Topi;;13;;14;;;Depok - Whatsapp;Jeff;JNT;4
odr1334;10/02/2018;09:53:50;Lauretta Schubbert;53808-0747;;;13;;23;;;Depok - Shopee;Nami;JNT;1
odr1335;20/02/2018;18:53:28;Herb Grigoliis;55154-6830;Parka Jackets;;15;;;;;Semarang - Lazada;Mark;JNE;1
odr1336;17/02/2018;14:32:15;Odille Lafay;58668-4001;Oversized T-Shirt;;24;;6;;;Tangerang - Tiktok;Jeff;Tiki;1
odr1337;08/02/2018;16:28:17;Phillipe Rankcom;16590-817;T-Shirt;;8;;;;;Depok - Lazada;Jeff;Wahana;4
odr1338;07/02/2018;16:36:12;Jo-anne Reneke;50111-787;;;23;;;;;Bali - Tiktok;Nami;SiCepat;3
odr1339;11/02/2018;10:53:10;Terry Kiebes;66116-435;T-Shirt;;3;;;;;Jakarta - Tiktok;Abraham;JNE;4
odr1340;08/02/2018;15:02:35;Ainslie Scothorn;54868-5494;Sweater;;21;;14;;;Yogyakarta - Tiktok;Rizal;POS Indonesia;3
odr1341;15/02/2018;10:25:51;Ellynn Weagener;10019-075;Cargo Pants;;23;;28;;;Jakarta - Website;Jeff;POS Indonesia;4
odr1342;23/02/2018;23:37:12;Itch Keyme;49348-716;T-Shirt;;25;;;;;Jakarta - Whatsapp;Rizal;Wahana;3
odr1343;10/02/2018;02:36:39;Leighton Cowoppe;30142-910;T-Shirt;;4;;;;;Bali - FB Marketplace;Mark;JNE;3
odr1344;17/02/2018;05:35:54;Douglas Hurling;10267-3852;T-Shirt;;3;;;;;Bandung - Tiktok;Mark;;1
odr1345;27/02/2018;03:38:29;Nicolai Jerrems;0409-2337;T-Shirt;;11;;;;;Bandung - Tiktok;Abraham;POS Indonesia;4
odr1346;02/02/2018;23:09:59;Cinderella Garralts;67457-211;Oversized T-Shirt;;12;;7;;;Yogyakarta - Website;Abraham;POS Indonesia;3
odr1347;10/02/2018;01:27:25;Cayla Bonifazio;68400-356;Sweater;;19;;23;;;Jakarta - Website;Jeff;Shopee Express;5
odr1348;17/02/2018;10:40:35;Vicki Worwood;59779-224;Parka Jackets;;7;;24;;;Bali - Tiktok;Elon;SiCepat;5
odr1349;05/02/2018;23:08:36;Shelli Sterzaker;60429-138;Cargo Pants;;11;;11;;;Tangerang - Lazada;Wanokuni;POS Indonesia;5
odr1350;07/02/2018;23:41:12;Faber Wasiel;67386-421;Oversized T-Shirt;;6;;30;;;Yogyakarta - Tokopedia;Rizal;POS Indonesia;4
odr1351;27/02/2018;07:25:04;Culley Forrestill;55154-2888;Topi;;8;;;;;Semarang - Shopee;Nami;JNT;2
odr1352;09/02/2018;00:42:58;Maximo Dytham;52125-531;Cargo Pants;;13;;;;;Tangerang - Tiktok;Jeff;Tiki;1
odr1353;07/02/2018;19:53:31;Corrie Gong;52125-435;T-Shirt;;4;;10;;;Bogor - Tiktok;Abraham;JNT;1
odr1354;16/02/2018;19:32:24;Cayla Bonifazio;64679-101;T-Shirt;;24;;;;;Depok - Instagram;Wanokuni;Shopee Express;3
odr1355;07/02/2018;03:20:06;Malva Daniel;37205-200;Parka Jackets;;17;;24;;;Bandung - Tiktok;Mark;JNE;1
odr1356;05/02/2018;04:41:27;Hortense Antoniewicz;13537-174;Topi;;17;;;;;Bogor - FB Marketplace;Abraham;POS Indonesia;1
odr1357;07/02/2018;02:34:40;Patrizia Devas;10812-978;T-Shirt;;13;;;;;Bali - Tokopedia;Nami;Tiki;5
odr1358;18/02/2018;20:11:17;Alfie Billin;49852-007;Oversized T-Shirt;;6;;;;;Bogor - Whatsapp;Abraham;JNT;2
odr1359;11/02/2018;12:08:27;Nikoletta Dugue;59779-306;Mug;;17;;;;;Tangerang - Lazada;Nami;Shopee Express;3
odr1360;04/02/2018;06:40:16;Carroll Conklin;65174-461;Oversized T-Shirt;;16;;;;;Bandung - Instagram;Elon;Shopee Express;5
odr1361;03/02/2018;00:34:12;Karie Coupe;0187-1619;Cargo Pants;;8;;30;;;Bali - Tokopedia;Rizal;POS Indonesia;2
odr1362;15/02/2018;16:19:20;Ardra Selland;59970-075;Oversized T-Shirt;;2;;;;;Yogyakarta - Tokopedia;Abraham;JNE;5
odr1363;18/02/2018;18:29:32;Cassius Ramplee;49348-107;Oversized T-Shirt;;15;;14;;;Jakarta - Tokopedia;Jeff;SiCepat;1
odr1364;14/02/2018;14:42:48;Dusty Warn;68645-418;T-Shirt;;4;;;;;Bogor - FB Marketplace;Mark;JNT;5
odr1365;15/02/2018;22:02:30;Leland Galer;64720-188;Oversized T-Shirt;;6;;;;;Bandung - Instagram;Elon;JNT;3
odr1366;27/02/2018;03:11:44;Jennine Sandhill;43406-0028;Sweater;;14;;;;;Bali - Whatsapp;Rizal;SiCepat;1
odr1367;12/02/2018;09:14:06;Wally Trussler;10812-041;Oversized T-Shirt;;22;;27;;;Tangerang - FB Marketplace;Mark;SiCepat;2
odr1368;17/02/2018;15:26:28;Jordana Ram;60505-3220;Parka Jackets;;18;;9;;;Bandung - Lazada;Rizal;Tiki;2
odr1369;23/02/2018;10:54:40;Vonni Pavese;63824-202;T-Shirt;;3;;;;;Depok - Whatsapp;Wanokuni;POS Indonesia;2
odr1370;02/02/2018;11:04:40;Penny Bercevelo;75848-0100;T-Shirt;;15;;20;;;Semarang - Website;Rizal;;4
odr1371;22/02/2018;23:41:25;Jacynth Puckring;61722-209;T-Shirt;;18;;;;;Jakarta - Instagram;Rizal;Tiki;4
odr1372;17/02/2018;22:39:59;Maxine Poolton;37205-827;Parka Jackets;;24;;;;;Depok - FB Marketplace;Nami;;1
odr1373;09/02/2018;19:57:42;Corrinne Scargill;60505-3780;T-Shirt;;14;;6;;;;Abraham;JNE;3
odr1374;22/02/2018;17:02:22;Manon Barnwall;0781-1375;Sweater;;5;;;;;Bandung - Whatsapp;Abraham;JNE;4
odr1375;03/02/2018;03:25:48;Peggi Bulger;12022-240;Mug;;12;;33;;;;Elon;Wahana;3
odr1376;26/02/2018;12:16:30;Rori Lelliott;98132-727;T-Shirt;;25;;25;;;;Mark;JNE;3
odr1377;12/02/2018;21:48:57;Wallie Lorrain;48951-8193;Parka Jackets;;14;;9;;;Depok - Whatsapp;Mark;Tiki;3
odr1378;13/02/2018;20:07:20;Genevieve Burgin;76325-188;;;11;;;;;Depok - Shopee;Nami;Tiki;5
odr1379;01/02/2018;14:56:55;Brendon Sloan;0904-6000;T-Shirt;;3;;13;;;Bandung - Shopee;Elon;JNT;2
odr1380;19/02/2018;20:59:41;Nama Customer;61657-0970;Oversized T-Shirt;;22;;11;;;Bandung - Tiktok;Elon;Shopee Express;2
odr1381;27/02/2018;09:06:51;Mayne Eliaz;30142-217;Oversized T-Shirt;;16;;;;;Semarang - Shopee;Rizal;Wahana;1
odr1382;04/02/2018;19:34:25;Kahaleel Brain;52389-160;Topi;;24;;;;;Yogyakarta - Website;Elon;Tiki;5
odr1383;21/02/2018;03:19:16;Kerby Bolton;0093-3011;T-Shirt;;16;;;;;Tangerang - Website;Rizal;JNT;4
odr1384;27/02/2018;04:30:16;Bil Ferrer;54868-6044;T-Shirt;;10;;;;;Jakarta - Whatsapp;Nami;SiCepat;5
odr1385;03/02/2018;21:43:32;Doro Cowdry;48951-7010;Cargo Pants;;12;;;;;Depok - FB Marketplace;Jeff;Shopee Express;5
odr1386;03/02/2018;06:11:20;Weber Corringham;66116-427;;;16;;;;;Depok - Whatsapp;Abraham;JNE;1
odr1387;10/02/2018;17:17:59;Benedict Vigrass;55165-0104;Oversized T-Shirt;;21;;7;;;Semarang - Lazada;Jeff;Wahana;3
odr1388;05/02/2018;06:02:10;Frieda Spaule;65044-1341;T-Shirt;;24;;;;;Jakarta - Instagram;Rizal;POS Indonesia;2
odr1389;09/02/2018;02:38:31;Linnet Gullivan;21130-490;Cargo Pants;;7;;;;;;Elon;POS Indonesia;5
odr1390;08/02/2018;02:17:53;Kinny Winks;24236-614;Cargo Pants;;2;;10;;;Depok - FB Marketplace;Rizal;JNT;3
odr1391;15/02/2018;19:04:17;Dawn Mackro;30142-907;T-Shirt;;4;;24;;;Yogyakarta - Website;Wanokuni;Tiki;2
odr1392;07/02/2018;22:23:05;Cob Sinnocke;57344-159;T-Shirt;;7;;24;;;Jakarta - Tiktok;Jeff;POS Indonesia;1
odr1393;14/02/2018;14:06:11;Ab Jorry;55648-740;Parka Jackets;;23;;;;;Bogor - Shopee;Elon;Tiki;5
odr1394;15/02/2018;18:20:04;Frieda Spaule;55714-2286;Cargo Pants;;9;;;;;Depok - Whatsapp;Elon;POS Indonesia;5
odr1395;18/02/2018;18:59:32;Tess Heads;16995-002;T-Shirt;;22;;;;;;Rizal;Shopee Express;3
odr1396;15/02/2018;21:39:44;Frederico Cargill;15751-2286;T-Shirt;;11;;;;;Yogyakarta - Tiktok;Wanokuni;POS Indonesia;2
odr1397;13/02/2018;18:25:48;Beverly Jaffrey;59779-394;Parka Jackets;;6;;;;;Depok - Tiktok;Rizal;POS Indonesia;5
odr1398;21/02/2018;19:29:06;Vikky Purdie;48951-5053;Topi;;9;;23;;;Semarang - FB Marketplace;Wanokuni;Wahana;4
odr1399;09/02/2018;16:38:56;Kattie Rantoul;52244-020;Parka Jackets;;1;;;;;Yogyakarta - Tokopedia;Jeff;JNT;3
odr1400;27/02/2018;16:59:40;Jere Brumfield;0075-0622;Cargo Pants;;25;;22;;;Jakarta - Instagram;Rizal;Wahana;3
odr1401;01/02/2018;20:39:13;Penn Linguard;0363-3450;Oversized T-Shirt;;24;;;;;Bandung - Lazada;Wanokuni;POS Indonesia;5
odr1402;20/02/2018;20:11:19;Eveleen Lovie;11716-1191;T-Shirt;;9;;29;;;Depok - Lazada;Abraham;POS Indonesia;2
odr1403;25/02/2018;08:25:52;Gertrud Harget;68788-9510;T-Shirt;;19;;;;;Bali - Tokopedia;Abraham;JNT;2
odr1404;25/02/2018;03:22:29;Erminia Gavaghan;36987-1921;Mug;;22;;34;;;Tangerang - Shopee;Elon;JNT;2
odr1405;06/02/2018;06:45:05;Clive Ciabatteri;49288-0489;Parka Jackets;;5;;10;;;Bogor - Tokopedia;Wanokuni;JNT;3
odr1406;24/02/2018;08:51:25;Emelia Eberle;55154-1183;T-Shirt;;23;;32;;;Bogor - Whatsapp;Rizal;SiCepat;4
odr1407;07/02/2018;07:47:34;Petronilla Arp;49349-074;Parka Jackets;;10;;;;;Bandung - Tiktok;Rizal;Tiki;5
odr1408;10/02/2018;08:33:55;Merwyn Bessom;0641-0367;Parka Jackets;;21;;33;;;Depok - Whatsapp;Nami;JNE;4
odr1409;06/02/2018;05:28:50;Nat Houlden;0440-8505;T-Shirt;;19;;29;;;Jakarta - Tokopedia;Mark;SiCepat;1
odr1410;10/02/2018;23:13:12;Gracia Murfin;63323-137;T-Shirt;;5;;;;;Bandung - Shopee;Nami;JNE;5
odr1411;21/02/2018;23:16:17;Isaiah Verner;0904-6188;T-Shirt;;18;;;;;Bandung - Tokopedia;Rizal;POS Indonesia;5
odr1412;23/02/2018;02:30:44;Tandie Colston;0713-0704;Sweater;;13;;11;;;Depok - Shopee;Jeff;JNT;5
odr1413;27/02/2018;10:35:30;Martyn Rawkesby;50436-7074;Cargo Pants;;9;;;;;Tangerang - Tokopedia;Mark;Wahana;3
odr1414;23/02/2018;04:25:19;Alva Finkle;42389-001;Cargo Pants;;13;;;;;Bandung - Tiktok;Abraham;Wahana;3
odr1415;12/02/2018;11:02:10;Towney Elphee;57344-126;Parka Jackets;;11;;;;;Semarang - Instagram;Elon;POS Indonesia;5
odr1416;26/02/2018;18:25:52;Moira Duckit;0378-6117;Cargo Pants;;16;;;;;Bogor - Shopee;Abraham;JNT;2
odr1417;22/02/2018;01:47:33;Ame Gillman;68094-301;Parka Jackets;;25;;;;;Tangerang - FB Marketplace;Wanokuni;;5
odr1418;11/02/2018;12:35:58;Gary Matthai;53603-2013;Topi;;1;;;;;Bali - Instagram;Rizal;Tiki;5
odr1419;18/02/2018;02:57:46;Wallie Lorrain;10742-8596;T-Shirt;;24;;;;;Jakarta - Website;Rizal;Wahana;1
odr1420;14/02/2018;03:41:40;Gerald MacGregor;0904-6247;Sweater;;22;;28;;;Bali - Instagram;Elon;SiCepat;4
odr1421;03/02/2018;02:43:28;Gracia Murfin;14783-072;Parka Jackets;;11;;;;;Yogyakarta - Lazada;Wanokuni;Tiki;1
odr1422;19/02/2018;03:23:23;Cyndy McCafferty;0942-0641;Mug;;10;;;;;Yogyakarta - FB Marketplace;Nami;SiCepat;3
odr1423;15/02/2018;13:06:10;Adora Carty;0378-1175;Cargo Pants;;16;;29;;;Jakarta - Tiktok;Rizal;POS Indonesia;2
odr1424;19/02/2018;09:52:19;Bessy Brackpool;52343-026;Sweater;;18;;;;;Jakarta - Instagram;Abraham;Tiki;2
odr1425;04/02/2018;17:52:49;Syd O'Duilleain;49967-724;T-Shirt;;9;;;;;;Rizal;JNT;1
odr1426;26/02/2018;08:32:33;Melosa Brehat;0268-6198;Oversized T-Shirt;;19;;26;;;Bali - Whatsapp;Rizal;Shopee Express;1
odr1427;24/02/2018;03:55:37;Lauretta Schubbert;51346-236;Sweater;;7;;6;;;;Nami;JNT;3
odr1428;01/02/2018;18:54:45;Marcus Proudlove;0642-0204;Mug;;22;;;;;Jakarta - Lazada;Rizal;Tiki;1
odr1429;09/02/2018;22:25:28;Steve Clack;24385-471;T-Shirt;;9;;32;;;Bandung - FB Marketplace;Mark;SiCepat;1
odr1430;04/02/2018;01:03:15;Windy Barbosa;0409-6138;Oversized T-Shirt;;2;;;;;Yogyakarta - Website;Abraham;JNT;4
odr1431;19/02/2018;05:40:10;Kathe Lattos;67296-0154;Cargo Pants;;21;;;;;Depok - Shopee;Mark;SiCepat;5
odr1432;05/02/2018;12:33:12;Clim Antat;49852-002;T-Shirt;;2;;;;;Tangerang - Shopee;Rizal;POS Indonesia;4
odr1433;19/02/2018;08:26:56;Lorain Broom;0409-7715;Oversized T-Shirt;;9;;;;;Depok - Tiktok;Rizal;Tiki;3
odr1434;16/02/2018;19:30:56;Fianna Kilmartin;0615-4596;Sweater;;21;;19;;;Yogyakarta - Tiktok;Nami;Tiki;2
odr1435;10/02/2018;21:06:30;Jeralee Renzullo;52125-305;Parka Jackets;;13;;;;;Bandung - Lazada;Abraham;SiCepat;5
odr1436;07/02/2018;15:34:52;Vernen Tal;41250-513;T-Shirt;;2;;;;;Bogor - Instagram;Elon;Tiki;3
odr1437;03/02/2018;05:32:21;Ki Davenell;0363-0413;Oversized T-Shirt;;18;;;;;Depok - FB Marketplace;Elon;Tiki;5
odr1438;12/02/2018;22:26:37;Maura Kalisch;58118-2272;Oversized T-Shirt;;13;;6;;;Bali - Website;Elon;JNT;5
odr1439;09/02/2018;09:58:53;Dyanna Emmanuel;49884-129;Topi;;18;;26;;;Yogyakarta - Tokopedia;Jeff;POS Indonesia;1
odr1440;08/02/2018;17:27:48;Lorain Broom;62168-1000;T-Shirt;;6;;25;;;Semarang - Website;Jeff;JNE;3
odr1441;03/02/2018;11:24:21;Cyrille Emlyn;10888-7136;Sweater;;1;;;;;Depok - Whatsapp;Nami;SiCepat;1
odr1442;16/02/2018;01:11:11;Latia Landsborough;0378-2223;Oversized T-Shirt;;19;;;;;Tangerang - Shopee;Mark;Shopee Express;5
odr1443;06/02/2018;18:18:13;Timmy Lapidus;0004-0365;T-Shirt;;19;;;;;Depok - Whatsapp;Mark;POS Indonesia;5
odr1444;10/02/2018;00:30:08;Rollie Lippatt;68599-6103;Parka Jackets;;16;;35;;;Depok - Lazada;Abraham;Tiki;4
odr1445;01/02/2018;01:42:27;Ruprecht Osment;0363-0737;Parka Jackets;;8;;;;;Bali - Instagram;Elon;JNE;2
odr1446;19/02/2018;17:33:24;Fletch Gatlin;36987-3359;;;21;;16;;;Yogyakarta - Tokopedia;Rizal;Shopee Express;4
odr1447;07/02/2018;10:04:10;Merline Secker;49348-500;T-Shirt;;16;;;;;Bandung - Website;Rizal;JNT;1
odr1448;21/02/2018;12:34:38;Mata Craster;42507-403;;;21;;15;;;Tangerang - Tiktok;Jeff;JNE;5
odr1449;26/02/2018;15:24:09;Shanie Persian;48951-8031;Parka Jackets;;19;;;;;Jakarta - Tiktok;Jeff;JNE;4
odr1450;26/02/2018;10:15:15;Isabeau Leney;72036-220;Topi;;4;;;;;Yogyakarta - Website;Abraham;SiCepat;1
odr1451;23/02/2018;11:00:13;Norby McGairl;0169-6439;T-Shirt;;11;;33;;;Bali - Tiktok;Jeff;SiCepat;5
odr1452;12/02/2018;02:56:21;Kathe Lattos;48951-8143;Cargo Pants;;12;;10;;;Tangerang - Tokopedia;Abraham;POS Indonesia;4
odr1453;27/02/2018;13:54:06;Justinn Walhedd;37012-075;Oversized T-Shirt;;4;;7;;;Yogyakarta - FB Marketplace;Mark;Tiki;1
odr1454;13/02/2018;14:22:45;Hyacinthia Kinahan;33261-182;Oversized T-Shirt;;1;;26;;;Bandung - Whatsapp;Nami;POS Indonesia;3
odr1455;01/02/2018;09:45:00;Kip Pelman;13537-074;T-Shirt;;15;;;;;Yogyakarta - Website;Elon;Shopee Express;3
odr1456;18/02/2018;12:01:45;Skelly Louiset;68151-1020;Oversized T-Shirt;;20;;;;;Bali - Lazada;Elon;JNT;5
odr1457;12/02/2018;23:02:13;Arlina Penright;0409-4031;T-Shirt;;18;;14;;;Semarang - Shopee;Wanokuni;SiCepat;2
odr1458;21/02/2018;18:42:09;Gabbey Wallsworth;51346-141;T-Shirt;;19;;;;;Depok - Tokopedia;Rizal;SiCepat;1
odr1459;15/02/2018;17:23:58;Melva Pohls;0942-6482;Cargo Pants;;1;;;;;Bali - Lazada;Elon;SiCepat;3
odr1460;14/02/2018;19:07:07;Halette Paxforde;50845-0189;Mug;;5;;23;;;Semarang - Shopee;Jeff;Shopee Express;2
odr1461;04/02/2018;16:26:45;Nerti Greason;56136-010;Oversized T-Shirt;;16;;;;;Bandung - Whatsapp;Abraham;JNT;2
odr1462;19/02/2018;17:10:32;Herby Bates;60512-6463;Mug;;15;;32;;;Depok - Instagram;Wanokuni;SiCepat;2
odr1463;06/02/2018;10:58:15;Stacy Cosson;43742-0294;Oversized T-Shirt;;8;;10;;;Bogor - Instagram;Mark;JNT;5
odr1464;10/02/2018;00:55:34;Beverly Jaffrey;50580-296;Sweater;;9;;;;;;Nami;JNE;5
odr1465;13/02/2018;00:49:33;Elbertine Romanski;61957-2102;T-Shirt;;19;;;;;Bogor - Instagram;Abraham;JNE;2
odr1466;03/02/2018;00:49:27;Nerti Greason;63146-101;Oversized T-Shirt;;17;;9;;;Bogor - Tiktok;Rizal;Wahana;1
odr1467;14/02/2018;15:58:38;Nelie Rorke;55118-540;Sweater;;15;;33;;;Yogyakarta - Shopee;Jeff;SiCepat;4
odr1468;24/02/2018;18:01:39;Kyla Wilflinger;59779-019;Topi;;4;;19;;;Bali - Whatsapp;Mark;Wahana;2
odr1469;16/02/2018;05:35:32;Cordelie O' Timony;54868-4102;T-Shirt;;4;;20;;;Bali - Tokopedia;Nami;Wahana;2
odr1470;20/02/2018;10:45:40;Kurt Alexandre;53808-0311;Sweater;;9;;;;;Semarang - Lazada;Rizal;Wahana;2
odr1471;21/02/2018;07:39:18;Michal Long;55154-4227;Parka Jackets;;10;;34;;;Bandung - Tiktok;Rizal;Shopee Express;1
odr1472;13/02/2018;14:50:07;Ronny Lovemore;43063-447;Mug;;5;;;;;Bali - Instagram;Nami;JNT;5
odr1473;12/02/2018;21:17:56;Timmie McCloch;51079-558;Mug;;24;;26;;;Depok - Whatsapp;Mark;JNE;4
odr1474;03/02/2018;15:59:38;Lauretta Schubbert;57520-0833;Mug;;2;;33;;;Bandung - FB Marketplace;Nami;Shopee Express;3
odr1475;03/02/2018;22:11:08;Eward Leschelle;57627-160;Topi;;7;;9;;;Jakarta - Shopee;Nami;JNT;2
odr1476;24/02/2018;00:37:30;Jermaine Cloy;66184-465;Parka Jackets;;12;;16;;;;Jeff;POS Indonesia;1
odr1477;25/02/2018;17:24:49;Carree Jacques;65044-5055;Sweater;;25;;28;;;Bogor - Whatsapp;Rizal;;1
odr1478;09/02/2018;03:14:37;Dario Eliez;55154-6963;T-Shirt;;15;;;;;Jakarta - Lazada;Jeff;SiCepat;3
odr1479;25/02/2018;11:54:25;Moyna Pinks;11673-173;Sweater;;4;;;;;Depok - Tokopedia;Nami;POS Indonesia;5
odr1480;22/02/2018;02:14:25;Tildy By;75978-3049;Parka Jackets;;16;;;;;Jakarta - Shopee;Rizal;JNT;1
odr1481;26/02/2018;03:32:27;Marie Benham;43269-788;Parka Jackets;;25;;9;;;Bandung - Tokopedia;Wanokuni;SiCepat;3
odr1482;17/02/2018;09:13:55;Anne Cessford;10812-268;Oversized T-Shirt;;11;;;;;Bogor - Tiktok;Elon;JNE;4
odr1483;24/02/2018;08:52:15;Dorene Langland;0071-1017;Oversized T-Shirt;;10;;30;;;Yogyakarta - FB Marketplace;Jeff;POS Indonesia;3
odr1484;22/02/2018;08:20:49;Del Cuerdale;62257-370;Oversized T-Shirt;;9;;30;;;Bogor - Lazada;Wanokuni;Shopee Express;4
odr1485;13/02/2018;20:16:38;Adan Henner;57520-0010;T-Shirt;;15;;16;;;Jakarta - Instagram;Nami;Tiki;4
odr1486;03/02/2018;18:58:23;Tobe Tarn;42254-154;Parka Jackets;;4;;;;;Semarang - Tiktok;Wanokuni;Wahana;5
odr1487;06/02/2018;23:52:16;Lindsey Ramard;42002-448;T-Shirt;;16;;;;;Yogyakarta - Whatsapp;Nami;POS Indonesia;2
odr1488;02/02/2018;14:34:41;Erminia Gavaghan;0075-0626;Oversized T-Shirt;;6;;;;;Semarang - Tiktok;Elon;POS Indonesia;1
odr1489;23/02/2018;02:55:38;Eleen Stubbley;54868-2198;Topi;;16;;;;;Bogor - Lazada;Rizal;POS Indonesia;3
odr1490;13/02/2018;14:51:50;Patten Flippen;68788-9919;Sweater;;15;;26;;;Depok - Shopee;Abraham;Shopee Express;4
odr1491;16/02/2018;12:05:08;Chelsae Faughnan;63941-251;T-Shirt;;13;;17;;;Bogor - Website;Mark;Tiki;3
odr1492;18/02/2018;12:50:19;Novelia Gilders;45963-460;Oversized T-Shirt;;13;;;;;Bogor - Instagram;Elon;POS Indonesia;2
odr1493;03/02/2018;15:43:10;Annabela Ockendon;42485-003;Oversized T-Shirt;;2;;;;;Bogor - FB Marketplace;Elon;Tiki;1
odr1494;20/02/2018;20:30:34;Vern Emeny;57817-100;T-Shirt;;19;;;;;Bali - FB Marketplace;Jeff;POS Indonesia;2
odr1495;18/02/2018;17:59:45;Martino Matterface;53808-0217;T-Shirt;;21;;;;;Tangerang - Instagram;Jeff;JNT;1
odr1496;09/02/2018;21:12:14;Ange Reiglar;51138-055;;;16;;;;;;Nami;JNE;5
odr1497;26/02/2018;11:42:25;Emma Beddoes;68151-0648;Oversized T-Shirt;;24;;;;;Bogor - Lazada;Nami;Shopee Express;4
odr1498;01/02/2018;10:15:04;Debi Brownsmith;0363-0799;Sweater;;22;;;;;Jakarta - Shopee;Wanokuni;POS Indonesia;5
odr1499;11/02/2018;20:51:46;Martino Matterface;50580-451;Oversized T-Shirt;;4;;;;;Semarang - Lazada;Jeff;JNT;4
odr1500;11/02/2018;06:05:37;Amil Germann;42637-813;Oversized T-Shirt;;20;;28;;;Bogor - Website;Jeff;;3
odr1501;20/02/2018;10:08:01;Vincents de Merida;0268-1024;Cargo Pants;;15;;;;;Bandung - Tokopedia;Mark;Shopee Express;4
odr1502;21/02/2018;12:41:03;Caddric Curtin;56136-011;Sweater;;5;;;;;Bandung - Website;Wanokuni;;1
odr1503;17/02/2018;12:34:54;Lyman Caroli;0172-4357;Oversized T-Shirt;;20;;28;;;Bogor - Lazada;Elon;Wahana;2
odr1504;18/02/2018;16:52:22;Lilith Bradfield;61957-1932;T-Shirt;;16;;;;;Bogor - Whatsapp;Wanokuni;Tiki;2
odr1505;21/02/2018;10:55:16;Jeana Adamovicz;37000-834;T-Shirt;;12;;;;;Bali - Whatsapp;Wanokuni;Wahana;2
