order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating_Fix
odr14843;06/03/2020;20:05:04;Jennica Leate;59448-100;T-Shirt;;25;;;;;Yogyakarta - Instagram;Abraham;Shopee Express;4
odr14844;06/03/2020;19:39:57;Cristian McAirt;52125-070;Oversized T-Shirt;;16;;18;;;Tangerang - Instagram;Jeff;POS Indonesia;3
odr14845;22/03/2020;06:11:27;Anette Folbige;68196-159;Topi;;21;;;;;Bogor - Shopee;Elon;JNT;3
odr14846;26/03/2020;13:04:18;Wilmar Lindman;48951-2034;Topi;;7;;;;;Depok - Website;Wanokuni;JNE;3
odr14847;07/03/2020;06:02:13;Gracia Murfin;59667-0106;Topi;;3;;9;;;Yogyakarta - Tiktok;Elon;JNT;5
odr14848;09/03/2020;06:27:05;Tess Heads;54868-1338;T-Shirt;;4;;;;;Tangerang - Lazada;Nami;POS Indonesia;2
odr14849;03/03/2020;20:37:54;Bern Hollows;21130-298;Oversized T-Shirt;;5;;;;;Jakarta - Lazada;Wanokuni;Tiki;3
odr14850;27/03/2020;12:36:52;Kenyon Nunes Nabarro;42254-266;Topi;;2;;;;;Depok - Instagram;Rizal;;
odr14851;18/03/2020;08:05:26;Daron Jugging;21130-141;T-Shirt;;25;;12;;;Bandung - Tokopedia;Wanokuni;Wahana;3
odr14852;30/03/2020;20:13:03;Anita Pretsel;57520-0213;Mug;;13;;;;;Bandung - Instagram;Nami;Tiki;3
odr14853;01/03/2020;07:00:57;Christiana Cheyney;60681-5302;Oversized T-Shirt;;25;;19;;;Semarang - Lazada;Wanokuni;JNT;1
odr14854;04/03/2020;23:01:03;Kahaleel Brain;45802-064;T-Shirt;;11;;;;;Yogyakarta - Tiktok;Mark;Tiki;5
odr14855;16/03/2020;14:06:59;Bree Gwyn;51220-4001;Oversized T-Shirt;;3;;;;;Depok - FB Marketplace;Jeff;JNT;1
odr14856;26/03/2020;12:11:30;Mae Kerry;52533-161;Cargo Pants;;9;;30;;;Bandung - FB Marketplace;Rizal;Wahana;2
odr14857;26/03/2020;21:35:22;Benyamin Dericut;54868-5340;T-Shirt;;4;;8;;;Tangerang - Tokopedia;Rizal;Wahana;5
odr14858;09/03/2020;03:49:53;Doralin Fricke;43406-0072;Parka Jackets;;17;;27;;;Jakarta - Whatsapp;Abraham;Wahana;3
odr14859;22/03/2020;08:30:28;Otto Earey;10139-705;T-Shirt;;7;;;;;Semarang - Tiktok;Jeff;Wahana;3
odr14860;08/03/2020;19:46:59;Bear Brayfield;51346-053;Mug;;4;;26;;;Jakarta - Instagram;Jeff;Shopee Express;1
odr14861;13/03/2020;10:00:20;Kakalina Bassano;68788-9005;Sweater;;16;;7;;;Depok - Website;Mark;Shopee Express;5
odr14862;02/03/2020;07:04:17;Bessy Brackpool;54575-917;Parka Jackets;;4;;5;;;Bogor - Website;Nami;JNT;3
odr14863;10/03/2020;10:19:47;Maren Keough;45802-946;T-Shirt;;2;;10;;;Tangerang - Whatsapp;Elon;Shopee Express;3
odr14864;22/03/2020;22:14:23;Fransisco McAvin;41250-724;T-Shirt;;21;;;;;Tangerang - Tokopedia;Rizal;JNE;4
odr14865;26/03/2020;19:30:06;Mikey Kless;0517-7510;Mug;;14;;;;;Tangerang - Website;Jeff;Wahana;3
odr14866;24/03/2020;21:28:49;Galen Janic;52544-631;T-Shirt;;9;;13;;;Depok - Instagram;Jeff;Wahana;1
odr14867;02/03/2020;08:30:55;Mechelle Brackstone;60512-6585;Topi;;21;;29;;;Yogyakarta - FB Marketplace;Rizal;;1
odr14868;30/03/2020;08:18:10;Prudy Ollington;49035-344;Oversized T-Shirt;;23;;6;;;;Rizal;JNE;3
odr14869;03/03/2020;14:15:10;Tova Corkel;0280-6070;Mug;;13;;;;;Bali - FB Marketplace;Jeff;JNT;5
odr14870;29/03/2020;19:30:17;Bren Corkel;0378-2180;Mug;;20;;;;;Yogyakarta - Lazada;Mark;SiCepat;2
odr14871;25/03/2020;20:41:51;Cherilyn Ozelton;11523-7364;Sweater;;3;;;;;Bandung - Instagram;Elon;Shopee Express;1
odr14872;19/03/2020;01:11:02;Bunny Crepel;30142-686;T-Shirt;;11;;;;;Tangerang - Website;Elon;JNE;3
odr14873;03/03/2020;19:10:49;Noach Inchan;51655-187;Oversized T-Shirt;;4;;;;;Tangerang - Instagram;Rizal;POS Indonesia;1
odr14874;25/03/2020;03:01:36;Elsi Poulter;64725-0161;Topi;;24;;10;;;Bogor - Instagram;Wanokuni;JNT;4
odr14875;14/03/2020;07:28:35;Jeana Adamovicz;52959-167;Parka Jackets;;7;;32;;;Jakarta - Website;Abraham;;2
odr14876;26/03/2020;03:00:40;Peggie Vauter;0003-6336;Oversized T-Shirt;;8;;;;;Yogyakarta - Website;Wanokuni;SiCepat;3
odr14877;04/03/2020;06:18:35;Isaiah Verner;59779-136;Topi;;17;;34;;;Semarang - FB Marketplace;Jeff;JNT;1
odr14878;16/03/2020;00:56:35;Evelyn Whitehouse;54305-802;T-Shirt;;13;;;;;Yogyakarta - Instagram;Elon;Wahana;5
odr14879;06/03/2020;05:27:57;Ram Farress;55111-681;Topi;;8;;13;;;Bandung - Whatsapp;Abraham;POS Indonesia;1
odr14880;22/03/2020;01:46:38;Flossy Mesnard;42192-353;T-Shirt;;4;;;;;Bandung - Tiktok;Elon;JNT;3
odr14881;25/03/2020;02:15:14;Claudette Handes;68428-722;Oversized T-Shirt;;13;;31;;;Tangerang - Shopee;Mark;POS Indonesia;5
odr14882;30/03/2020;16:17:32;Amil Germann;49288-0949;T-Shirt;;4;;;;;Depok - Tiktok;Mark;JNT;1
odr14883;09/03/2020;23:56:36;Derril Rodell;0132-0211;Sweater;;3;;9;;;Tangerang - Lazada;Elon;Tiki;2
odr14884;23/03/2020;15:40:48;Erwin Morratt;21695-158;Sweater;;23;;13;;;Bogor - Whatsapp;Wanokuni;Wahana;5
odr14885;11/03/2020;02:47:38;Chanda Alonso;58479-007;Oversized T-Shirt;;17;;6;;;Bandung - Instagram;Abraham;POS Indonesia;3
odr14886;30/03/2020;06:31:30;Torey Dwane;42023-170;Topi;;13;;;;;Bandung - Lazada;Wanokuni;JNE;4
odr14887;26/03/2020;21:12:34;Olivia Northam;24236-719;Oversized T-Shirt;;2;;34;;;Bandung - Whatsapp;Elon;Wahana;5
odr14888;15/03/2020;22:36:28;Anthiathia Seppey;54575-969;Oversized T-Shirt;;6;;;;;Semarang - FB Marketplace;Rizal;Shopee Express;4
odr14889;09/03/2020;18:43:08;Adlai Izak;0904-6328;Sweater;;5;;;;;Bandung - Website;Rizal;SiCepat;1
odr14890;18/03/2020;07:55:20;Hilliard Paute;49348-038;Sweater;;22;;;;;Bali - FB Marketplace;Elon;Tiki;
odr14891;01/03/2020;22:27:01;Madelena Larmour;63187-173;T-Shirt;;19;;18;;;Bogor - Whatsapp;Abraham;Tiki;
odr14892;27/03/2020;21:53:11;Forrester Daubney;55154-3650;Topi;;5;;17;;;Semarang - Shopee;Wanokuni;POS Indonesia;1
odr14893;19/03/2020;04:48:13;Gregoor Gooms;55111-269;T-Shirt;;14;;;;;Bandung - Whatsapp;Abraham;POS Indonesia;2
odr14894;02/03/2020;20:22:37;Verney Jacobovitz;43458-1003;Mug;;5;;25;;;Jakarta - Instagram;Abraham;Tiki;1
odr14895;14/03/2020;13:39:07;Shelby O'Concannon;0603-9171;T-Shirt;;4;;;;;;Elon;Shopee Express;4
odr14896;10/03/2020;02:42:29;Anne Cessford;24987-260;Parka Jackets;;5;;;;;Bogor - Lazada;Jeff;Shopee Express;1
odr14897;03/03/2020;21:38:42;Mic Lobe;68084-665;Cargo Pants;;13;;28;;;Jakarta - Tokopedia;Nami;POS Indonesia;3
odr14898;08/03/2020;18:01:15;Tobe Tarn;63323-471;Oversized T-Shirt;;22;;;;;Semarang - Tokopedia;Jeff;SiCepat;4
odr14899;25/03/2020;23:20:55;Ellie Klimt;43742-0511;Sweater;;23;;10;;;Bogor - Lazada;Wanokuni;JNE;5
odr14900;16/03/2020;23:20:42;Wallie Pitcaithly;68180-317;Parka Jackets;;5;;16;;;Depok - Tiktok;Mark;JNT;2
odr14901;29/03/2020;13:08:05;Nesta Excell;51991-747;Parka Jackets;;21;;;;;Tangerang - Tokopedia;Elon;SiCepat;5
odr14902;11/03/2020;21:18:20;Rollie Lippatt;36987-2281;Cargo Pants;;19;;30;;;Semarang - Tokopedia;Abraham;;4
odr14903;14/03/2020;08:38:42;Wright Saffle;45802-660;Oversized T-Shirt;;6;;;;;Bandung - Shopee;Jeff;Tiki;2
odr14904;04/03/2020;01:32:23;Cristian McAirt;52125-416;Parka Jackets;;4;;;;;Bali - Website;Rizal;;
odr14905;19/03/2020;14:18:31;Ernie Armytage;26550-001;Mug;;22;;;;;Bali - Tokopedia;Nami;;
odr14906;05/03/2020;01:58:21;Stacy Catford;49349-886;;;24;;;;;Bogor - Tokopedia;Nami;JNT;1
odr14907;03/03/2020;04:38:24;Corrie Gong;10812-961;Parka Jackets;;13;;32;;;Jakarta - Website;Mark;Wahana;5
odr14908;04/03/2020;13:54:28;Clive Witherdon;63868-694;T-Shirt;;3;;;;;;Wanokuni;POS Indonesia;5
odr14909;09/03/2020;16:51:58;Noach Inchan;13537-251;Topi;;13;;12;;;Jakarta - Shopee;Nami;SiCepat;3
odr14910;28/03/2020;19:30:27;Eal Henrionot;52533-124;Sweater;;14;;13;;;Depok - Website;Elon;JNT;2
odr14911;05/03/2020;11:46:35;Renaud Milsom;42508-254;Sweater;;10;;26;;;Bandung - Tokopedia;Wanokuni;Shopee Express;1
odr14912;23/03/2020;22:34:30;Bibi Niche;99207-270;Sweater;;6;;17;;;Bogor - Instagram;Nami;JNT;5
odr14913;07/03/2020;09:03:28;Jennica Leate;42023-159;Oversized T-Shirt;;19;;;;;Semarang - Lazada;Nami;JNT;5
odr14914;13/03/2020;09:47:14;Donia Waddup;35356-335;Topi;;23;;;;;Bandung - Tokopedia;Abraham;;1
odr14915;03/03/2020;18:14:22;Genvieve Savery;42254-196;Sweater;;7;;;;;Semarang - Lazada;Mark;SiCepat;3
odr14916;23/03/2020;18:27:01;Amabel McKendo;61957-1030;T-Shirt;;17;;;;;Tangerang - FB Marketplace;Nami;Shopee Express;3
odr14917;15/03/2020;17:57:45;Bidget Meekins;63354-300;T-Shirt;;21;;7;;;Tangerang - Lazada;Jeff;SiCepat;2
odr14918;28/03/2020;16:47:17;Benoite Tolliday;47682-170;T-Shirt;;1;;13;;;Yogyakarta - Shopee;Rizal;Wahana;2
odr14919;11/03/2020;02:31:49;Clemens Wackley;75939-9876;Parka Jackets;;5;;23;;;Bali - Instagram;Elon;JNE;4
odr14920;30/03/2020;07:55:23;Ulberto Schinetti;64121-056;Mug;;16;;;;;Yogyakarta - Shopee;Abraham;;
odr14921;06/03/2020;14:32:12;Frazer Lenham;50021-237;Parka Jackets;;12;;;;;Bandung - Lazada;Abraham;JNE;
odr14922;24/03/2020;21:26:02;Barbette Brogi;68084-512;Sweater;;15;;;;;Semarang - Shopee;Mark;Shopee Express;5
odr14923;06/03/2020;00:58:36;Yehudi Bulleyn;0904-5736;T-Shirt;;2;;16;;;Semarang - Website;Abraham;SiCepat;4
odr14924;11/03/2020;21:36:19;Cliff Midner;0536-3113;Parka Jackets;;20;;35;;;Bandung - Tiktok;Elon;Shopee Express;1
odr14925;11/03/2020;16:16:00;Benjie Vogeler;55910-333;Mug;;3;;10;;;Jakarta - Lazada;Rizal;JNE;5
odr14926;03/03/2020;05:11:35;Friedrick Quick;68169-0127;T-Shirt;;24;;31;;;Bogor - Tokopedia;Elon;JNE;5
odr14927;04/03/2020;05:39:43;Rori Lelliott;70253-519;T-Shirt;;14;;;;;;Mark;Shopee Express;1
odr14928;22/03/2020;21:17:37;Jenn Scothern;21695-449;;;19;;7;;;Tangerang - Shopee;Nami;JNE;2
odr14929;04/03/2020;23:52:10;Mikol Mayell;50382-003;T-Shirt;;10;;9;;;Depok - Website;Rizal;JNT;2
odr14930;11/03/2020;01:08:35;Terencio Santos;68428-072;Oversized T-Shirt;;11;;;;;Depok - Tiktok;Elon;JNE;5
odr14931;24/03/2020;07:08:55;Genvieve Savery;0113-0173;Cargo Pants;;23;;34;;;Bogor - FB Marketplace;Nami;JNE;2
odr14932;11/03/2020;13:04:56;Eveleen Lovie;68093-7120;T-Shirt;;9;;12;;;Bogor - Instagram;Jeff;Wahana;
odr14933;04/03/2020;17:14:36;Chandler Wetherburn;36800-249;T-Shirt;;6;;17;;;Jakarta - Shopee;Jeff;JNE;1
odr14934;25/03/2020;12:44:46;Wiley Ingree;60512-8025;;;13;;28;;;Yogyakarta - Lazada;Elon;Shopee Express;3
odr14935;20/03/2020;03:57:19;Xever Dionisi;50268-637;Parka Jackets;;15;;;;;;Rizal;POS Indonesia;4
odr14936;19/03/2020;22:41:48;Eunice Rankmore;0363-0839;Sweater;;3;;18;;;Tangerang - Tokopedia;Mark;JNE;5
odr14937;15/03/2020;11:01:35;Stesha O'Fallowne;64735-080;T-Shirt;;20;;;;;Bandung - Tiktok;Nami;SiCepat;3
odr14938;02/03/2020;20:59:28;Gabriele Boni;55154-4750;Mug;;13;;;;;Depok - Lazada;Abraham;Tiki;2
odr14939;27/03/2020;06:29:13;Betsey Slatford;49288-0625;Oversized T-Shirt;;11;;;;;Bali - Website;Jeff;JNT;5
odr14940;07/03/2020;18:20:45;Eddie Stannion;30142-872;Sweater;;8;;6;;;Yogyakarta - Website;Elon;POS Indonesia;2
odr14941;29/03/2020;05:50:51;Amil Germann;68788-9833;Parka Jackets;;17;;;;;Bogor - FB Marketplace;Rizal;POS Indonesia;1
odr14942;13/03/2020;22:12:37;Melessa Grancher;47682-502;T-Shirt;;19;;7;;;Bali - FB Marketplace;Jeff;SiCepat;1
odr14943;27/03/2020;22:16:34;Zondra Dowsett;52685-349;Oversized T-Shirt;;8;;;;;Yogyakarta - Website;Elon;Shopee Express;2
odr14944;23/03/2020;04:20:58;Kaleena Ziehm;57691-117;T-Shirt;;6;;10;;;Jakarta - Whatsapp;Abraham;POS Indonesia;3
odr14945;13/03/2020;07:11:27;Reinhard Corbert;42507-396;Mug;;5;;;;;Bali - Shopee;Rizal;JNE;4
odr14946;05/03/2020;22:57:27;Berte Tiler;36987-3095;T-Shirt;;3;;;;;Jakarta - Instagram;Wanokuni;Wahana;2
odr14947;28/03/2020;14:26:42;Erwin Morratt;55316-157;Mug;;18;;;;;;Elon;;2
odr14948;07/03/2020;09:35:19;Benedikt Hymans;42291-361;Cargo Pants;;4;;;;;Bogor - Lazada;Rizal;Shopee Express;4
odr14949;03/03/2020;22:48:06;Chicky Boosey;0781-1646;T-Shirt;;4;;13;;;Tangerang - Instagram;Jeff;Shopee Express;5
odr14950;24/03/2020;11:43:13;Kile Artist;68180-121;Topi;;9;;28;;;Bandung - FB Marketplace;Jeff;JNT;4
odr14951;21/03/2020;10:11:16;Joshua Crosland;52686-323;Oversized T-Shirt;;8;;17;;;Bali - Website;Rizal;Wahana;2
odr14952;05/03/2020;11:36:04;Christiana Clemow;49738-612;Mug;;14;;;;;Yogyakarta - Lazada;Abraham;JNE;1
odr14953;12/03/2020;03:22:28;Gabriele Boni;16590-118;T-Shirt;;9;;;;;Bogor - FB Marketplace;Jeff;JNT;2
odr14954;14/03/2020;18:45:48;Bay Lydster;36987-2398;Topi;;23;;;;;Bali - Website;Mark;Wahana;
odr14955;15/03/2020;06:02:51;Edi Heditch;57520-0382;Oversized T-Shirt;;12;;26;;;Semarang - FB Marketplace;Elon;Shopee Express;1
odr14956;02/03/2020;00:12:10;Berkley Howick;60505-0189;Oversized T-Shirt;;3;;;;;Bogor - Lazada;Abraham;POS Indonesia;4
odr14957;21/03/2020;00:13:44;Tory Bysh;0615-3593;Oversized T-Shirt;;24;;;;;;Jeff;SiCepat;1
odr14958;08/03/2020;05:45:12;Cassius Ramplee;0574-0251;Oversized T-Shirt;;2;;12;;;Depok - Shopee;Elon;POS Indonesia;5
odr14959;13/03/2020;12:28:24;Seline Bloxland;68151-2022;Sweater;;20;;;;;Tangerang - Lazada;Abraham;SiCepat;1
odr14960;11/03/2020;05:38:15;Elinore Butting;64117-141;;;18;;28;;;Bali - Tiktok;Mark;;2
odr14961;22/03/2020;18:29:49;Jonis Breche;0268-0277;Parka Jackets;;20;;;;;Bali - Tiktok;Wanokuni;SiCepat;2
odr14962;27/03/2020;01:38:41;Silas Ghidini;0536-0940;Oversized T-Shirt;;8;;26;;;Semarang - Tokopedia;Elon;JNT;4
odr14963;18/03/2020;17:47:07;Malissa Wigley;10812-531;Oversized T-Shirt;;12;;;;;Semarang - Instagram;Mark;Shopee Express;
odr14964;30/03/2020;17:13:52;Nikoletta Dugue;51532-5301;Oversized T-Shirt;;21;;18;;;Depok - Website;Elon;Tiki;1
odr14965;17/03/2020;06:39:06;Vick Clackers;54162-221;T-Shirt;;10;;;;;Bali - Whatsapp;Abraham;;5
odr14966;08/03/2020;22:57:41;Bren Corkel;50111-398;Oversized T-Shirt;;23;;;;;Bogor - Shopee;Abraham;Tiki;2
odr14967;21/03/2020;14:38:45;Vivyanne Eddins;54868-1613;Sweater;;13;;;;;Bogor - Tokopedia;Nami;Wahana;1
odr14968;09/03/2020;02:39:45;Sofia Duplock;49349-638;Parka Jackets;;2;;7;;;;Abraham;POS Indonesia;2
odr14969;07/03/2020;09:10:12;Giselle Yedy;68084-833;Topi;;9;;;;;Bandung - Tokopedia;Jeff;;2
odr14970;02/03/2020;03:26:08;Cordy Hibbart;55312-459;Sweater;;21;;;;;;Jeff;POS Indonesia;1
odr14971;02/03/2020;10:59:13;Uriel Cisec;51009-119;T-Shirt;;22;;;;;Bali - Tokopedia;Rizal;JNE;4
odr14972;09/03/2020;08:58:22;Rance Sibson;56062-590;T-Shirt;;1;;;;;Jakarta - FB Marketplace;Nami;SiCepat;2
odr14973;23/03/2020;17:09:24;Urson O'Hoey;68788-9704;Topi;;24;;;;;Bali - Website;Elon;JNT;1
odr14974;22/03/2020;02:48:01;Odille Lafay;52584-872;Sweater;;17;;5;;;Depok - Shopee;Abraham;Shopee Express;2
odr14975;18/03/2020;16:49:21;Edna Wastall;42192-330;Sweater;;17;;;;;Depok - Lazada;Mark;Shopee Express;
odr14976;15/03/2020;12:48:54;Torey Dwane;49288-0331;Oversized T-Shirt;;5;;;;;Bali - Tiktok;Jeff;Wahana;4
odr14977;03/03/2020;01:50:02;Kile Artist;59779-613;Sweater;;22;;11;;;Tangerang - FB Marketplace;Nami;Wahana;4
odr14978;26/03/2020;21:31:49;Rosalie Bucktrout;75916-0634;T-Shirt;;12;;9;;;Yogyakarta - Lazada;Mark;JNE;3
odr14979;24/03/2020;11:43:34;Cassy Cartmill;58668-1391;T-Shirt;;18;;;;;Bogor - Instagram;Mark;JNE;3
odr14980;29/03/2020;12:38:19;Derril Rodell;50383-286;Parka Jackets;;16;;;;;Depok - Shopee;Jeff;POS Indonesia;2
odr14981;02/03/2020;00:25:21;Janean Jiru;49999-846;Oversized T-Shirt;;5;;;;;Bali - Whatsapp;Elon;POS Indonesia;2
odr14982;15/03/2020;01:21:42;Galen Janic;36987-1554;T-Shirt;;6;;34;;;Depok - Lazada;Mark;JNE;3
odr14983;11/03/2020;14:09:40;Ernie Armytage;56062-604;T-Shirt;;3;;13;;;Depok - Tokopedia;Wanokuni;Wahana;2
odr14984;22/03/2020;03:24:04;Betsey Slatford;10191-1242;Cargo Pants;;3;;9;;;Bandung - Shopee;Elon;;3
odr14985;02/03/2020;22:02:41;Liam Ashtonhurst;49643-384;Mug;;4;;;;;Jakarta - Instagram;Rizal;SiCepat;5
odr14986;02/03/2020;09:58:27;Klarika Birdwistle;0024-5856;Oversized T-Shirt;;9;;33;;;Bali - Lazada;Wanokuni;;
odr14987;01/03/2020;16:48:30;Kerby Bolton;63824-313;Topi;;22;;16;;;Jakarta - FB Marketplace;Nami;Wahana;4
odr14988;12/03/2020;19:18:38;Mychal Codlin;68180-324;Parka Jackets;;4;;;;;Bali - Shopee;Mark;Tiki;2
odr14989;07/03/2020;22:46:45;Malissa Wigley;67046-251;Parka Jackets;;7;;;;;Yogyakarta - Tokopedia;Abraham;Shopee Express;2
odr14990;09/03/2020;05:23:30;Abdul Clorley;63187-113;Oversized T-Shirt;;24;;9;;;Yogyakarta - Instagram;Abraham;SiCepat;2
odr14991;01/03/2020;08:19:44;Donia Waddup;41520-183;T-Shirt;;15;;26;;;Bali - Lazada;Abraham;SiCepat;1
odr14992;22/03/2020;06:35:58;Alane Morat;11673-296;Parka Jackets;;22;;;;;Jakarta - Lazada;Wanokuni;Tiki;2
odr14993;27/03/2020;15:04:18;Wiley Ingree;47682-392;Oversized T-Shirt;;7;;21;;;Depok - Whatsapp;Rizal;Shopee Express;
odr14994;11/03/2020;22:48:58;Melly Grabham;61601-1133;;;2;;8;;;Tangerang - Tiktok;Mark;SiCepat;2
odr14995;19/03/2020;14:27:49;Mariam McKim;21695-665;Oversized T-Shirt;;20;;;;;Semarang - Whatsapp;Elon;Wahana;2
odr14996;08/03/2020;21:47:14;Melinda Kreuzer;52584-978;Topi;;17;;;;;;Rizal;Tiki;2
odr14997;01/03/2020;14:37:55;Petronilla Arp;50268-451;T-Shirt;;2;;;;;Tangerang - Lazada;Rizal;JNE;1
odr14998;01/03/2020;21:40:48;Jasmina Hardcastle;63187-012;Mug;;14;;17;;;Bandung - Lazada;Elon;POS Indonesia;2
odr14999;19/03/2020;06:18:57;Ailee Ayliff;24488-005;Parka Jackets;;24;;;;;Bogor - Lazada;Wanokuni;JNE;5
odr15000;24/03/2020;19:53:18;Gay Gammie;64942-1341;Topi;;24;;21;;;Bogor - FB Marketplace;Elon;JNT;4
odr15001;15/03/2020;06:48:23;Cob Sinnocke;68712-010;Cargo Pants;;2;;;;;Semarang - Website;Wanokuni;;5
odr15002;21/03/2020;04:32:13;Chlo Jefferys;0904-6315;Sweater;;4;;;;;Bali - Tiktok;Rizal;Wahana;5
odr15003;12/03/2020;05:27:35;Frannie Roselli;57896-794;Topi;;9;;;;;Depok - FB Marketplace;Jeff;Shopee Express;4
odr15004;08/03/2020;13:25:38;Dorothy McAlarney;64725-0511;Mug;;23;;;;;Bandung - Shopee;Mark;Shopee Express;2
odr15005;15/03/2020;00:41:46;Chrystel Francesco;67402-021;;;1;;;;;Depok - Tiktok;Elon;Wahana;1
odr15006;29/03/2020;05:44:04;Lindsy Tordoff;76331-909;T-Shirt;;22;;;;;Bogor - Website;Abraham;Wahana;1
odr15007;30/03/2020;12:32:03;Mick Liversley;51389-121;Parka Jackets;;8;;;;;Jakarta - Tiktok;Nami;JNT;
odr15008;27/03/2020;08:27:05;Delly Reckless;76214-018;Topi;;14;;;;;Bandung - Website;Abraham;POS Indonesia;
odr15009;28/03/2020;05:04:31;Lauren Antoniat;63629-4462;Oversized T-Shirt;;21;;;;;Jakarta - Instagram;Wanokuni;Shopee Express;1
odr15010;29/03/2020;12:14:05;Marla Buncombe;54569-5339;T-Shirt;;19;;;;;;Nami;Tiki;1
odr15011;23/03/2020;18:01:57;Shane Woolacott;66336-819;Parka Jackets;;16;;;;;Bali - Tokopedia;Rizal;SiCepat;5
odr15012;26/03/2020;10:14:41;Shelli Sterzaker;66949-207;Oversized T-Shirt;;15;;;;;;Jeff;SiCepat;5
odr15013;08/03/2020;00:18:01;Zane Lusher;76439-274;Oversized T-Shirt;;25;;29;;;;Rizal;Wahana;1
odr15014;13/03/2020;17:22:50;Joellen Corzor;48951-1224;T-Shirt;;15;;;;;Semarang - Shopee;Wanokuni;Shopee Express;5
odr15015;18/03/2020;17:49:37;Tierney Morshead;55628-1001;T-Shirt;;19;;;;;Jakarta - Shopee;Rizal;POS Indonesia;2
odr15016;11/03/2020;15:06:48;Ethyl Fisbey;63830-855;Oversized T-Shirt;;5;;;;;Bali - Instagram;Wanokuni;POS Indonesia;4
odr15017;07/03/2020;05:14:36;Dick Clutheram;63629-5270;T-Shirt;;19;;35;;;;Rizal;Tiki;1
odr15018;26/03/2020;00:53:24;Zondra Dowsett;10578-010;Mug;;19;;;;;Tangerang - Website;Abraham;SiCepat;3
odr15019;10/03/2020;08:58:18;Didi Laurenz;52125-058;Cargo Pants;;9;;25;;;Depok - Lazada;Mark;JNT;5
odr15020;22/03/2020;22:27:30;Mathian Rosenbush;65954-038;;;24;;10;;;Tangerang - Website;Wanokuni;JNE;2
odr15021;19/03/2020;00:16:38;Darlene Kaye;54473-226;Sweater;;1;;11;;;Bandung - Website;Jeff;Wahana;4
odr15022;02/03/2020;13:47:08;Cathrin Beaston;49349-208;T-Shirt;;13;;;;;Yogyakarta - Shopee;Rizal;JNT;2
odr15023;16/03/2020;18:16:55;Adlai Izak;43538-183;Oversized T-Shirt;;7;;;;;Bogor - Instagram;Nami;JNE;
odr15024;22/03/2020;04:30:31;Gerald MacGregor;60681-5402;;;25;;;;;Semarang - Lazada;Elon;Shopee Express;4
odr15025;25/03/2020;02:30:50;Brita Rebanks;37000-653;Sweater;;3;;10;;;Bogor - Shopee;Mark;SiCepat;5
odr15026;04/03/2020;02:41:30;Emmalynn Antonik;68382-032;Sweater;;25;;;;;Jakarta - Instagram;Jeff;Wahana;4
odr15027;02/03/2020;15:09:33;Cristian McAirt;51060-065;Topi;;4;;;;;Jakarta - Whatsapp;Jeff;Tiki;4
odr15028;19/03/2020;00:14:03;Rori Lelliott;47781-265;Topi;;18;;17;;;Bandung - FB Marketplace;Mark;Tiki;1
odr15029;21/03/2020;00:56:21;Lurleen Smurfitt;50021-236;Mug;;21;;9;;;Depok - FB Marketplace;Rizal;JNT;4
odr15030;24/03/2020;17:10:10;Rosalie Bucktrout;58980-452;T-Shirt;;12;;14;;;Depok - Shopee;Elon;SiCepat;5
odr15031;06/03/2020;11:28:12;Pooh Paradise;31722-218;Parka Jackets;;23;;;;;;Wanokuni;Tiki;2
odr15032;04/03/2020;12:56:34;Guillema MacAllaster;0228-2666;Topi;;14;;;;;Bogor - Shopee;Wanokuni;Wahana;3
odr15033;13/03/2020;12:14:43;Aldis Laurant;54973-7508;Mug;;5;;;;;Jakarta - FB Marketplace;Jeff;Shopee Express;1
odr15034;18/03/2020;21:07:24;Rockey Fiennes;66993-022;T-Shirt;;7;;;;;Depok - Tokopedia;Wanokuni;Wahana;4
odr15035;12/03/2020;03:06:45;Bentley Bucknall;42853-102;T-Shirt;;16;;;;;Bandung - Lazada;Nami;JNT;1
odr15036;29/03/2020;07:05:12;Harwilll Bridgland;55891-002;Oversized T-Shirt;;21;;;;;Semarang - Tokopedia;Rizal;POS Indonesia;3
odr15037;03/03/2020;06:30:58;"L;urette Lie";55910-245;T-Shirt;;11;;;;;Tangerang - Instagram;Rizal;POS Indonesia;4
odr15038;10/03/2020;14:40:00;Adelina Rigts;16590-592;Parka Jackets;;1;;9;;;Yogyakarta - Lazada;Wanokuni;JNE;5
odr15039;06/03/2020;01:19:22;Krissy Seabon;58232-0041;Mug;;2;;;;;Bali - Tiktok;Elon;;2
odr15040;16/03/2020;22:36:47;Saunder McAuslan;60905-0010;Parka Jackets;;6;;12;;;Semarang - Website;Rizal;Wahana;3
odr15041;04/03/2020;05:08:49;Nathaniel Kees;43063-505;Topi;;12;;;;;Yogyakarta - Tiktok;Rizal;POS Indonesia;4
odr15042;24/03/2020;04:10:44;Alfred Scraney;65643-330;T-Shirt;;1;;;;;Semarang - Whatsapp;Elon;POS Indonesia;4
odr15043;20/03/2020;07:25:56;Garik Tomaszek;55289-175;;;8;;7;;;Jakarta - Shopee;Jeff;Wahana;3
