order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr9183;03/03/2019;20:01:19;Wilow Yourell;55154-2418;Mug;;5;;;;;Bogor - Whatsapp;Wanokuni;JNT;2
odr9184;07/03/2019;07:38:06;Bill Humphris;50950-002;Sweater;;7;;22;;;Bali - Lazada;Abraham;JNE;3
odr9185;24/03/2019;21:05:47;Klarika Birdwistle;0268-0639;Oversized T-Shirt;;3;;15;;;Bandung - Lazada;Rizal;Shopee Express;2
odr9186;08/03/2019;04:15:28;Marla Buncombe;41163-094;T-Shirt;;22;;15;;;Tangerang - Tokopedia;Wanokuni;Tiki;1
odr9187;12/03/2019;06:31:39;Corissa Fenkel;51270-117;Cargo Pants;;7;;;;;Semarang - Whatsapp;Elon;Wahana;1
odr9188;18/03/2019;10:27:58;Breena Hearon;49884-534;Mug;;23;;24;;;Semarang - Instagram;Abraham;JNT;4
odr9189;10/03/2019;18:55:43;Maren Keough;54575-155;Oversized T-Shirt;;7;;;;;Yogyakarta - Tiktok;Abraham;Shopee Express;
odr9190;09/03/2019;14:20:54;Benn Jandera;54868-4247;Sweater;;9;;6;;;Bandung - Instagram;Mark;Shopee Express;5
odr9191;01/03/2019;09:28:28;Thedrick Ruscoe;63629-4177;Topi;;12;;;;;Semarang - Whatsapp;Jeff;Wahana;4
odr9192;09/03/2019;15:27:12;Silva Cantera;43353-535;Sweater;;13;;;;;Yogyakarta - Lazada;Jeff;Wahana;1
odr9193;01/03/2019;03:15:05;Dorene Langland;16714-351;T-Shirt;;9;;;;;Bali - Whatsapp;Nami;SiCepat;2
odr9194;24/03/2019;06:13:17;Darill Oxnam;41250-140;Sweater;;4;;;;;;Abraham;Wahana;2
odr9195;23/03/2019;15:26:44;Benyamin Dericut;52125-080;Mug;;4;;;;;Bogor - Lazada;Jeff;SiCepat;3
odr9196;03/03/2019;09:12:52;Tobe Tarn;49738-476;Topi;;1;;;;;Bandung - Tokopedia;Mark;JNE;4
odr9197;17/03/2019;00:54:28;Merline McGilvary;0075-8022;Oversized T-Shirt;;1;;;;;Tangerang - Tiktok;Mark;SiCepat;4
odr9198;10/03/2019;20:44:14;Emma Beddoes;11716-1168;;;16;;25;;;Jakarta - Whatsapp;Rizal;Shopee Express;3
odr9199;02/03/2019;11:43:56;Gregoor Gooms;42783-601;Cargo Pants;;14;;16;;;Yogyakarta - Shopee;Mark;SiCepat;4
odr9200;05/03/2019;08:34:18;Arlie Braim;68645-454;T-Shirt;;22;;34;;;Bandung - Website;Wanokuni;Tiki;4
odr9201;13/03/2019;19:03:27;Angelia Samber;0135-0569;Parka Jackets;;8;;;;;Bandung - FB Marketplace;Mark;SiCepat;3
odr9202;24/03/2019;01:48:12;Ange Reiglar;61957-1052;Oversized T-Shirt;;12;;;;;Bogor - Shopee;Mark;JNT;5
odr9203;08/03/2019;04:18:16;Lek Benet;0228-3060;T-Shirt;;24;;;;;Jakarta - Lazada;Wanokuni;JNE;5
odr9204;09/03/2019;03:01:13;Tierney Morshead;55714-4452;T-Shirt;;20;;;;;Bali - Tokopedia;Elon;Tiki;1
odr9205;05/03/2019;20:17:34;Diarmid Chaffey;0703-4156;Oversized T-Shirt;;12;;5;;;Bandung - Instagram;Jeff;JNT;1
odr9206;14/03/2019;20:22:15;Maren Keough;16252-533;;;25;;;;;Bandung - Website;Elon;Tiki;2
odr9207;17/03/2019;15:40:52;Regine Mary;25021-110;Cargo Pants;;24;;15;;;;Jeff;Shopee Express;5
odr9208;22/03/2019;13:44:01;Halie Tudor;31774-1018;Mug;;11;;;;;Bogor - Lazada;Nami;SiCepat;1
odr9209;14/03/2019;22:45:33;Evelyn Whitehouse;14783-442;T-Shirt;;14;;20;;;Jakarta - Tiktok;Abraham;Wahana;3
odr9210;07/03/2019;04:55:13;Abelard Atheis;21695-093;T-Shirt;;21;;;;;Tangerang - Tokopedia;Rizal;JNT;
odr9211;22/03/2019;03:52:42;Waly Snowman;49738-916;Oversized T-Shirt;;23;;29;;;Jakarta - Shopee;Rizal;Shopee Express;2
odr9212;15/03/2019;17:39:54;Jennine Sandhill;36987-1091;Oversized T-Shirt;;24;;;;;Semarang - Instagram;Rizal;JNE;1
odr9213;01/03/2019;20:35:07;Danya Ianelli;0031-8692;Sweater;;21;;;;;Semarang - Tokopedia;Nami;SiCepat;2
odr9214;10/03/2019;03:06:00;Carine Harmer;48433-322;Sweater;;5;;;;;Bogor - Tokopedia;Wanokuni;Tiki;3
odr9215;25/03/2019;18:13:35;Terrill Winch;68084-814;Sweater;;21;;26;;;Depok - Shopee;Wanokuni;POS Indonesia;2
odr9216;27/03/2019;03:48:28;Far Harrhy;59310-175;Sweater;;6;;26;;;Jakarta - Lazada;Wanokuni;SiCepat;2
odr9217;10/03/2019;13:09:30;Madella Corbally;48951-2044;Oversized T-Shirt;;19;;;;;Bali - FB Marketplace;Rizal;Tiki;4
odr9218;08/03/2019;22:23:48;Berke Beckitt;58414-3047;Oversized T-Shirt;;17;;13;;;Bogor - Whatsapp;Abraham;Wahana;5
odr9219;13/03/2019;21:34:09;Quillan Gooderridge;61703-343;Mug;;25;;26;;;Yogyakarta - Shopee;Rizal;Tiki;2
odr9220;21/03/2019;20:45:23;Tobe Tarn;63187-162;Mug;;7;;;;;Depok - Whatsapp;Rizal;JNT;
odr9221;29/03/2019;04:16:20;Ardra Selland;50268-279;Oversized T-Shirt;;1;;;;;Jakarta - Whatsapp;Mark;JNE;1
odr9222;22/03/2019;11:16:09;Mae Kerry;42507-323;;;11;;;;;;Wanokuni;JNT;3
odr9223;06/03/2019;05:33:25;Keven Lindell;51645-269;Sweater;;21;;28;;;Depok - FB Marketplace;Abraham;;4
odr9224;13/03/2019;10:54:19;Benjie Vogeler;66487-001;Cargo Pants;;3;;22;;;Tangerang - FB Marketplace;Mark;JNE;5
odr9225;07/03/2019;16:23:17;Madella Corbally;0591-3208;Oversized T-Shirt;;1;;;;;Tangerang - Whatsapp;Jeff;JNT;4
odr9226;03/03/2019;22:20:53;Ives Amor;54868-6407;Topi;;19;;21;;;Bogor - Instagram;Nami;JNE;2
odr9227;28/03/2019;20:59:58;Sig Elks;21695-067;T-Shirt;;10;;;;;Bogor - Whatsapp;Mark;Wahana;3
odr9228;26/03/2019;01:15:29;Chen Phillips;0904-6333;Sweater;;15;;;;;Semarang - Tokopedia;Wanokuni;SiCepat;1
odr9229;20/03/2019;02:42:54;Brita Rebanks;65044-1783;Sweater;;15;;;;;Depok - Shopee;Abraham;Wahana;
odr9230;29/03/2019;19:43:33;Corissa Fenkel;63187-041;Oversized T-Shirt;;9;;;;;Semarang - Whatsapp;Elon;Wahana;2
odr9231;13/03/2019;04:08:46;Rollie Lippatt;41190-281;;;22;;30;;;Jakarta - Whatsapp;Rizal;POS Indonesia;4
odr9232;05/03/2019;05:28:21;Far Harrhy;0228-3059;Mug;;24;;12;;;Depok - Tokopedia;Mark;POS Indonesia;2
odr9233;06/03/2019;07:07:04;Arin Elbourn;54575-291;T-Shirt;;22;;;;;Bandung - Lazada;Nami;Shopee Express;1
odr9234;04/03/2019;00:02:39;Justinn Loader;35356-086;Sweater;;5;;;;;Yogyakarta - Website;Wanokuni;Tiki;1
odr9235;13/03/2019;19:51:43;Norby Zywicki;60512-9055;Sweater;;3;;16;;;Bandung - Whatsapp;Nami;Shopee Express;4
odr9236;10/03/2019;14:57:08;Trista Spering;52584-042;Oversized T-Shirt;;9;;;;;Bogor - FB Marketplace;Abraham;Tiki;4
odr9237;12/03/2019;12:59:37;Sara-ann Garey;16477-136;Sweater;;2;;;;;Jakarta - FB Marketplace;Rizal;JNE;5
odr9238;03/03/2019;07:16:28;Nanni Guinn;55154-2056;T-Shirt;;7;;15;;;Bandung - Lazada;Elon;JNT;5
odr9239;25/03/2019;13:53:10;Heida Mancer;41250-335;Oversized T-Shirt;;7;;;;;;Wanokuni;POS Indonesia;
odr9240;10/03/2019;19:01:28;Bailie Garatty;41520-302;Oversized T-Shirt;;24;;31;;;Bogor - Whatsapp;Nami;Wahana;3
odr9241;04/03/2019;07:52:35;Hugues Marcombe;0555-0594;Cargo Pants;;7;;26;;;Jakarta - Website;Wanokuni;SiCepat;3
odr9242;24/03/2019;11:13:40;Humfrey Boreland;37205-845;Mug;;19;;18;;;Bali - Lazada;Rizal;Wahana;4
odr9243;11/03/2019;10:05:07;Maximilian Hellwing;68462-468;Parka Jackets;;14;;;;;Jakarta - Tiktok;Elon;JNT;3
odr9244;29/03/2019;08:22:13;Gary Matthai;43269-737;Oversized T-Shirt;;11;;;;;Depok - Website;Mark;JNE;4
odr9245;13/03/2019;01:33:42;Helenelizabeth Brewster;62362-184;Parka Jackets;;7;;;;;Semarang - Website;Mark;;3
odr9246;05/03/2019;03:55:10;Benedikt Hymans;64117-220;Sweater;;15;;;;;Depok - Instagram;Mark;JNT;1
odr9247;02/03/2019;17:55:29;Rafaelia Duignan;43772-0034;Sweater;;4;;27;;;Jakarta - Shopee;Mark;Shopee Express;1
odr9248;28/03/2019;06:20:57;Giselle Girtin;62185-0006;Oversized T-Shirt;;4;;32;;;Bandung - Shopee;Jeff;JNE;5
odr9249;21/03/2019;19:49:49;Brady Abthorpe;61442-173;Mug;;10;;6;;;Depok - Lazada;Rizal;POS Indonesia;3
odr9250;24/03/2019;23:42:31;Holden Inglesant;49993-860;T-Shirt;;21;;31;;;Jakarta - Whatsapp;Wanokuni;Shopee Express;2
odr9251;11/03/2019;21:11:11;Ame Santoro;54868-5712;Oversized T-Shirt;;14;;13;;;;Jeff;Tiki;1
odr9252;09/03/2019;19:17:39;Keslie McCurrie;49035-215;Parka Jackets;;24;;;;;Tangerang - FB Marketplace;Abraham;Tiki;1
odr9253;22/03/2019;18:48:29;Bentley Bucknall;52544-076;Oversized T-Shirt;;5;;;;;Yogyakarta - FB Marketplace;Elon;POS Indonesia;1
odr9254;10/03/2019;16:19:29;Lurleen Smurfitt;57664-646;Mug;;5;;30;;;Bogor - Tokopedia;Mark;POS Indonesia;2
odr9255;29/03/2019;06:56:40;Hilliard Paute;55301-730;Parka Jackets;;1;;;;;Bali - Lazada;Mark;Shopee Express;1
odr9256;24/03/2019;08:50:41;Cly Arnall;52554-3001;Oversized T-Shirt;;20;;35;;;Bandung - Website;Abraham;Wahana;3
odr9257;06/03/2019;13:43:46;Tabby Dockree;29500-8050;Parka Jackets;;23;;;;;Tangerang - Tokopedia;Nami;POS Indonesia;4
odr9258;27/03/2019;09:53:00;Hugues Marcombe;0591-2465;T-Shirt;;9;;;;;Jakarta - Instagram;Wanokuni;Tiki;4
odr9259;15/03/2019;19:26:15;Lissa Gabala;36987-1367;Parka Jackets;;16;;;;;Jakarta - Tokopedia;Rizal;JNT;4
odr9260;04/03/2019;14:36:59;Vonnie Jendrys;59614-511;Cargo Pants;;10;;;;;Yogyakarta - Whatsapp;Abraham;Wahana;1
odr9261;08/03/2019;18:20:16;Moyna Pinks;63739-167;Oversized T-Shirt;;20;;;;;Tangerang - Instagram;Jeff;JNE;3
odr9262;30/03/2019;04:56:06;Jeana Adamovicz;52125-111;Mug;;9;;5;;;;Mark;SiCepat;5
odr9263;30/03/2019;08:18:06;Clemens Wackley;49884-205;Topi;;12;;8;;;Jakarta - Shopee;Elon;SiCepat;1
odr9264;27/03/2019;00:16:33;Fayre Mancer;65862-583;Topi;;1;;7;;;Bali - Tiktok;Jeff;Tiki;1
odr9265;15/03/2019;08:39:44;Waly Snowman;13668-120;T-Shirt;;25;;;;;Yogyakarta - Whatsapp;Rizal;SiCepat;5
odr9266;04/03/2019;14:30:00;Skelly Louiset;61995-0102;Parka Jackets;;14;;;;;Bali - Instagram;Jeff;Wahana;3
odr9267;05/03/2019;11:33:06;Laurens Ivanyushin;24385-146;Sweater;;9;;;;;Bali - Instagram;Jeff;SiCepat;5
odr9268;22/03/2019;02:15:59;Chere Rubes;0615-4593;Oversized T-Shirt;;1;;;;;Yogyakarta - Shopee;Jeff;SiCepat;4
odr9269;30/03/2019;12:10:18;Morse Duprey;11410-402;Topi;;6;;;;;Bandung - Website;Mark;;2
odr9270;10/03/2019;16:17:56;Georas Witt;55111-188;T-Shirt;;20;;;;;Depok - Website;Jeff;Wahana;3
odr9271;26/03/2019;19:44:18;Madlin Conneau;44911-0031;T-Shirt;;10;;31;;;Bandung - Whatsapp;Jeff;JNE;3
odr9272;09/03/2019;08:57:38;Drud Order;41167-0035;T-Shirt;;10;;;;;Bogor - Tokopedia;Mark;JNT;3
odr9273;17/03/2019;02:13:17;Emelia Eberle;0430-0530;Oversized T-Shirt;;12;;;;;Depok - Whatsapp;Nami;JNT;4
odr9274;07/03/2019;23:13:12;Shandie Halshaw;43269-893;Mug;;14;;15;;;Depok - Shopee;Elon;SiCepat;2
odr9275;16/03/2019;14:48:55;Mathian Rosenbush;55312-799;Cargo Pants;;13;;;;;Bali - Tiktok;Elon;;2
odr9276;13/03/2019;13:43:42;Brendis Mathissen;0472-1203;;;11;;29;;;Semarang - Tiktok;Jeff;;
odr9277;13/03/2019;11:37:56;Tandie Colston;0527-1397;Mug;;11;;;;;Tangerang - Instagram;Wanokuni;Wahana;3
odr9278;01/03/2019;11:41:07;Zane Lusher;57373-101;Parka Jackets;;15;;18;;;;Wanokuni;Tiki;2
odr9279;25/03/2019;23:25:49;Gay Gammie;49580-0413;Oversized T-Shirt;;14;;;;;Yogyakarta - Instagram;Elon;POS Indonesia;1
odr9280;08/03/2019;11:38:47;Alonso Atherley;36987-2070;Sweater;;24;;;;;Yogyakarta - Website;Mark;SiCepat;5
odr9281;07/03/2019;12:11:04;Marie Benham;51346-003;Sweater;;7;;21;;;Depok - Lazada;Jeff;POS Indonesia;1
odr9282;30/03/2019;18:39:05;Lisa Bakewell;68327-039;Oversized T-Shirt;;19;;;;;Bogor - Instagram;Nami;Shopee Express;3
odr9283;24/03/2019;20:26:46;Bobbee Stollenbeck;16590-370;Cargo Pants;;11;;23;;;;Elon;Wahana;5
odr9284;17/03/2019;22:06:11;Laureen Gianuzzi;51346-113;Sweater;;2;;21;;;Depok - Shopee;Rizal;POS Indonesia;5
odr9285;27/03/2019;07:57:25;Olav Summers;43063-111;T-Shirt;;5;;;;;Bogor - Lazada;Jeff;JNE;3
odr9286;12/03/2019;12:05:18;Haskell Van Arsdale;68151-0681;Parka Jackets;;25;;;;;Bandung - Tokopedia;Elon;Shopee Express;1
odr9287;16/03/2019;05:37:04;Anne Cessford;68387-801;Oversized T-Shirt;;6;;;;;Semarang - Shopee;Wanokuni;JNT;3
odr9288;14/03/2019;19:01:39;Tabatha Renn;60512-1025;Sweater;;13;;28;;;Bogor - FB Marketplace;Nami;JNE;4
odr9289;23/03/2019;07:27:13;Shay Edens;53345-015;Sweater;;23;;;;;Depok - Website;Nami;JNT;2
odr9290;21/03/2019;06:12:39;Tammi Leivers;41163-264;;;17;;29;;;Bali - Lazada;Mark;POS Indonesia;
odr9291;11/03/2019;12:31:50;Ernie Armytage;61442-232;Oversized T-Shirt;;25;;;;;Depok - Website;Abraham;SiCepat;2
odr9292;24/03/2019;20:53:07;Tory Bysh;42421-926;Cargo Pants;;7;;26;;;Tangerang - Instagram;Rizal;Wahana;
odr9293;12/03/2019;07:22:03;Gabbey Wallsworth;0485-0206;Mug;;6;;;;;Bogor - Shopee;Abraham;Shopee Express;2
odr9294;19/03/2019;17:02:42;June Kidstoun;66992-281;Mug;;19;;;;;Bali - Instagram;Wanokuni;Wahana;2
odr9295;26/03/2019;17:07:37;Ogden Litchfield;42291-604;Topi;;10;;7;;;Tangerang - Website;Nami;Wahana;5
odr9296;25/03/2019;00:46:27;Brady Abthorpe;65649-431;Cargo Pants;;1;;5;;;Bogor - Tiktok;Abraham;;4
odr9297;05/03/2019;06:03:33;Karoly Munnery;55154-4024;T-Shirt;;24;;;;;Bandung - FB Marketplace;Mark;Tiki;1
odr9298;16/03/2019;13:37:53;Peggi Bulger;54295-303;Sweater;;21;;19;;;Yogyakarta - Tiktok;Nami;Shopee Express;3
odr9299;08/03/2019;08:37:36;Anita Pretsel;53807-123;Oversized T-Shirt;;24;;35;;;Tangerang - Tiktok;Mark;Tiki;1
odr9300;04/03/2019;02:01:07;Melina MacCaughey;0168-0041;Parka Jackets;;21;;;;;;Nami;Tiki;4
odr9301;26/03/2019;03:40:07;Benson Rawlyns;49967-324;;;21;;;;;Bali - FB Marketplace;Rizal;JNT;3
odr9302;11/03/2019;02:58:56;Mohammed Brewse;59762-6692;Oversized T-Shirt;;21;;;;;Yogyakarta - Tiktok;Jeff;POS Indonesia;2
odr9303;12/03/2019;22:49:56;Jerry Antram;35192-008;T-Shirt;;7;;;;;Bandung - Tokopedia;Abraham;POS Indonesia;3
odr9304;03/03/2019;00:23:49;Garik Tomaszek;10578-025;Sweater;;25;;12;;;Jakarta - Lazada;Rizal;POS Indonesia;4
odr9305;12/03/2019;05:06:18;Hewet Casin;21695-639;T-Shirt;;20;;;;;Depok - FB Marketplace;Rizal;Wahana;4
odr9306;27/03/2019;19:44:32;Nerti Greason;49643-317;Oversized T-Shirt;;18;;16;;;Semarang - FB Marketplace;Nami;Wahana;1
odr9307;24/03/2019;03:41:31;Janean Jiru;56104-031;Oversized T-Shirt;;12;;;;;Bali - FB Marketplace;Mark;SiCepat;
odr9308;06/03/2019;19:28:29;Aviva Risom;10578-006;Cargo Pants;;21;;;;;Yogyakarta - FB Marketplace;Abraham;POS Indonesia;1
odr9309;08/03/2019;19:39:35;Bessy Brackpool;75835-269;Sweater;;14;;;;;;Wanokuni;POS Indonesia;3
odr9310;28/03/2019;13:25:18;Benn Jandera;62175-486;Topi;;2;;12;;;Yogyakarta - Tiktok;Rizal;Tiki;1
odr9311;17/03/2019;10:25:47;Oren Earle;36987-2214;Parka Jackets;;21;;26;;;Depok - FB Marketplace;Abraham;Shopee Express;3
odr9312;02/03/2019;04:05:31;Lou Yoxall;21695-249;Parka Jackets;;2;;;;;Jakarta - Lazada;Abraham;JNE;4
odr9313;30/03/2019;09:13:14;Rosanna Rappoport;68828-118;Mug;;17;;;;;Bandung - Whatsapp;Mark;Tiki;1
odr9314;22/03/2019;09:10:58;Arlie Braim;51138-068;Oversized T-Shirt;;4;;;;;Tangerang - Lazada;Elon;Tiki;5
odr9315;15/03/2019;16:26:33;Ginelle Witherop;58118-0223;Cargo Pants;;15;;;;;Bandung - Website;Elon;Wahana;2
odr9316;07/03/2019;17:30:47;Aindrea Boyson;21749-525;Topi;;8;;;;;Yogyakarta - Tiktok;Wanokuni;Tiki;3
odr9317;19/03/2019;22:50:56;Frannie Roselli;55312-843;Sweater;;15;;5;;;Depok - Lazada;Wanokuni;JNE;1
odr9318;05/03/2019;22:56:48;Gil Sailer;63629-4092;T-Shirt;;3;;;;;Semarang - Shopee;Mark;Shopee Express;1
odr9319;12/03/2019;15:01:26;Kile Artist;0363-0420;Oversized T-Shirt;;25;;;;;Jakarta - FB Marketplace;Nami;Shopee Express;4
odr9320;16/03/2019;06:27:21;Haskell Van Arsdale;51500-001;Topi;;15;;;;;Yogyakarta - Tokopedia;Mark;Shopee Express;3
odr9321;13/03/2019;17:08:37;Holly Fosdick;53645-1180;Oversized T-Shirt;;14;;;;;Tangerang - Website;Nami;Wahana;4
odr9322;01/03/2019;18:32:52;Merline Secker;0409-1412;;;4;;;;;Jakarta - Tiktok;Mark;POS Indonesia;
odr9323;29/03/2019;17:54:21;Ben O'Lunney;57955-4020;Oversized T-Shirt;;23;;11;;;Bali - Tokopedia;Elon;SiCepat;4
odr9324;21/03/2019;04:22:18;Doralin Fricke;36987-2024;Sweater;;17;;;;;Bogor - Lazada;Nami;Wahana;2
odr9325;26/03/2019;10:28:29;Jessalin Chawner;0555-0833;Sweater;;3;;10;;;Semarang - FB Marketplace;Nami;SiCepat;4
odr9326;08/03/2019;01:13:33;Rikki Libby;14783-272;Cargo Pants;;8;;26;;;Depok - Tiktok;Nami;JNE;2
odr9327;09/03/2019;03:39:10;Abbey Tomney;36987-3038;Sweater;;9;;19;;;Depok - Tokopedia;Mark;;1
odr9328;19/03/2019;04:12:15;Kale Moriarty;52533-026;Oversized T-Shirt;;5;;;;;Depok - Tokopedia;Jeff;JNE;1
odr9329;24/03/2019;09:06:51;Tandie Colston;52125-582;T-Shirt;;2;;;;;Bali - Website;Jeff;SiCepat;1
odr9330;19/03/2019;19:30:13;Melosa Brehat;68421-5500;Sweater;;21;;18;;;Bandung - Whatsapp;Elon;JNT;1
odr9331;10/03/2019;04:39:42;Shane Woolacott;43063-393;Oversized T-Shirt;;5;;;;;Tangerang - Lazada;Rizal;JNT;4
odr9332;21/03/2019;23:06:51;Holden Inglesant;0143-9669;Mug;;18;;7;;;Yogyakarta - Website;Jeff;SiCepat;2
odr9333;01/03/2019;00:24:52;Putnem Petracci;60505-2512;T-Shirt;;6;;;;;Bogor - Lazada;Elon;Tiki;1
odr9334;15/03/2019;16:30:34;Brett Louden;51141-6000;Oversized T-Shirt;;7;;31;;;Bandung - Whatsapp;Rizal;JNT;1
odr9335;21/03/2019;07:45:53;Kaylil Antonomolii;64942-1337;Topi;;15;;;;;Jakarta - Shopee;Jeff;JNT;2
odr9336;02/03/2019;21:13:23;Adriane Skittrell;51346-032;T-Shirt;;8;;;;;Tangerang - Instagram;Jeff;SiCepat;3
odr9337;17/03/2019;06:26:47;Kathe Lattos;50554-100;Cargo Pants;;1;;;;;Bali - Tiktok;Mark;SiCepat;5
odr9338;11/03/2019;10:39:46;Minnnie Headey;0009-5182;T-Shirt;;2;;29;;;Semarang - Shopee;Abraham;Wahana;4
odr9339;25/03/2019;22:56:04;Lurette Klais;60429-350;T-Shirt;;5;;33;;;Depok - Tiktok;Abraham;Wahana;2
odr9340;15/03/2019;11:39:46;Hyatt Grob;55154-4375;Cargo Pants;;22;;;;;Tangerang - FB Marketplace;Mark;Wahana;5
odr9341;02/03/2019;06:38:34;Thalia Borles;0093-1044;Oversized T-Shirt;;25;;;;;Tangerang - Shopee;Mark;POS Indonesia;1
odr9342;06/03/2019;00:46:43;Astra Inkin;0031-8713;Sweater;;4;;30;;;Jakarta - Lazada;Nami;POS Indonesia;4
odr9343;24/03/2019;07:17:06;Forrester Daubney;51138-042;Parka Jackets;;20;;15;;;Yogyakarta - Shopee;Nami;Wahana;5
odr9344;12/03/2019;04:44:23;Alysia Tomaszkiewicz;63323-105;Cargo Pants;;4;;26;;;Bandung - Shopee;Elon;Shopee Express;1
odr9345;21/03/2019;05:54:10;Philippine Clapston;49991-001;Mug;;12;;35;;;Tangerang - Tokopedia;Jeff;POS Indonesia;1
odr9346;11/03/2019;18:23:52;Vernen Tal;43305-1080;Sweater;;5;;;;;Yogyakarta - FB Marketplace;Nami;Wahana;5
odr9347;14/03/2019;00:56:33;Selene Pennacci;66336-834;Oversized T-Shirt;;24;;35;;;Jakarta - Tokopedia;Wanokuni;SiCepat;
odr9348;09/03/2019;05:50:50;Kerby Bolton;69097-123;Oversized T-Shirt;;9;;;;;Jakarta - FB Marketplace;Wanokuni;SiCepat;4
odr9349;25/03/2019;21:29:49;Vicki Pettegre;16477-505;Cargo Pants;;4;;22;;;Semarang - Website;Wanokuni;JNE;5
odr9350;25/03/2019;09:35:28;Laurens Ivanyushin;51808-223;Oversized T-Shirt;;2;;;;;Semarang - Tokopedia;Nami;Tiki;5
odr9351;24/03/2019;02:53:38;Simonette Spire;0487-2784;Oversized T-Shirt;;15;;13;;;Semarang - Shopee;Wanokuni;JNE;3
odr9352;20/03/2019;11:09:57;Tess Heads;60432-651;Oversized T-Shirt;;7;;11;;;Tangerang - Tiktok;Elon;;3
odr9353;22/03/2019;12:51:40;Weston Tedorenko;51514-201;T-Shirt;;22;;33;;;Depok - Tiktok;Abraham;Shopee Express;2
odr9354;30/03/2019;04:06:04;Decca Donnachie;43419-023;Cargo Pants;;3;;19;;;Tangerang - Shopee;Nami;Shopee Express;4
odr9355;19/03/2019;16:56:14;Bern Hollows;49884-196;Sweater;;15;;25;;;Depok - Whatsapp;Abraham;Shopee Express;1
odr9356;01/03/2019;05:32:37;Leland Galer;0093-5173;Cargo Pants;;6;;;;;Jakarta - Website;Rizal;JNE;
odr9357;01/03/2019;20:58:09;Inga Sekulla;64725-0159;Cargo Pants;;21;;;;;;Mark;Wahana;2
odr9358;11/03/2019;18:10:27;Shelby O'Concannon;65044-1745;Oversized T-Shirt;;4;;10;;;Bandung - Shopee;Wanokuni;JNT;3
odr9359;04/03/2019;10:45:04;Arvie Schusterl;60512-1024;T-Shirt;;24;;;;;Bali - FB Marketplace;Nami;JNE;4
odr9360;08/03/2019;16:38:19;Marwin McIlriach;49288-0473;Cargo Pants;;13;;34;;;Semarang - Tiktok;Elon;POS Indonesia;
odr9361;01/03/2019;08:37:10;Loren Prenty;0603-1534;Topi;;17;;;;;Bogor - Tiktok;Jeff;SiCepat;3
odr9362;24/03/2019;16:23:30;Laughton Cleaton;68016-155;Oversized T-Shirt;;22;;31;;;Depok - Shopee;Elon;Wahana;2
odr9363;19/03/2019;07:16:16;Mikey Kless;36987-1277;Parka Jackets;;12;;;;;Bandung - Website;Mark;;1
odr9364;17/03/2019;22:22:52;Saunder McAuslan;24987-412;T-Shirt;;21;;20;;;Bali - Lazada;Mark;SiCepat;4
odr9365;28/03/2019;20:40:35;Claudelle Emes;44567-708;Oversized T-Shirt;;8;;;;;Semarang - Tokopedia;Wanokuni;JNE;2
odr9366;29/03/2019;08:21:05;Philis Cavnor;29336-302;T-Shirt;;21;;18;;;;Elon;Shopee Express;1
odr9367;26/03/2019;11:37:27;Tabby Dockree;54162-269;Mug;;3;;;;;Depok - Lazada;Abraham;Tiki;
odr9368;26/03/2019;16:05:10;Tova Corkel;42346-700;Parka Jackets;;11;;;;;Jakarta - Website;Jeff;SiCepat;2
odr9369;24/03/2019;17:23:33;Claudelle MacDirmid;63629-4843;Cargo Pants;;24;;;;;Yogyakarta - Shopee;Nami;Shopee Express;
odr9370;23/03/2019;23:28:46;Valenka Paule;48951-8140;Sweater;;15;;26;;;Jakarta - Lazada;Jeff;;1
odr9371;19/03/2019;12:26:52;Oren Earle;16590-101;Sweater;;10;;;;;Bandung - Lazada;Rizal;JNE;5
odr9372;04/03/2019;22:55:18;Danya Parnell;0264-7273;Sweater;;2;;;;;Bogor - Tokopedia;Abraham;SiCepat;2
odr9373;08/03/2019;09:02:38;Marylynne Oguz;37205-009;Cargo Pants;;1;;34;;;Bogor - FB Marketplace;Rizal;JNE;1
odr9374;29/03/2019;20:49:49;Kip Pelman;43269-849;Cargo Pants;;1;;;;;Depok - Whatsapp;Nami;SiCepat;4
odr9375;05/03/2019;14:50:36;Norean Peasgood;59262-347;Cargo Pants;;13;;;;;Depok - Website;Nami;POS Indonesia;5
odr9376;03/03/2019;08:04:06;Harwilll Bridgland;61957-1059;Sweater;;5;;5;;;Bali - Tiktok;Abraham;JNT;3
odr9377;24/03/2019;13:36:25;Gary Matthai;99207-170;Cargo Pants;;9;;6;;;Depok - Tokopedia;Mark;JNE;4
odr9378;19/03/2019;09:24:38;Jacynth Puckring;37000-281;Sweater;;16;;;;;Bogor - Instagram;Abraham;JNE;5
odr9379;25/03/2019;02:26:17;Michal Long;12634-526;Topi;;17;;14;;;;Elon;JNT;5
odr9380;03/03/2019;06:58:09;Irvine Abramov;67046-926;Mug;;24;;10;;;Bandung - Shopee;Mark;SiCepat;3
odr9381;03/03/2019;15:07:01;Kurt Alexandre;54162-004;Cargo Pants;;7;;;;;Bandung - Whatsapp;Abraham;Tiki;3
